他强调，全所职工要将学习党的二十大精神与院年度工作会议精神结合起来，对标“充分体现国家意志、有效满足国家需求、代表国家最高水平”要求，按照“聚焦布局、重塑队伍、提升效能”的总体思路，不折不扣落实好院党组各项决策部署，团结奋斗、真抓实干，为中科院和研究所的创新发展贡献力量。  　　随后，在2023年度第2次所长办公会上，所领导班子成员、党委委员、纪委委员和中层领导干部结合学习院2023年度工作会议精神，就如何更好地抓工作落实进行了深入研讨和交流，积极谋划下一阶段研究所改革创新发展以及提升科技创新体系效能的工作举措。  　　2月24日，研究所召开2023年度工作会议，会上，党委副书记、纪委书记王生林专题传达了院2023年度工作会议精神。所长葛全胜结合研究所年度工作报告，在深入分析研究所发展取得的成就和面临的机遇基础上，对承担重大科技任务、完善研究所科研评价制度体系、加强人才引进与培养、推进国家重点实验室重组、提升党建工作成效等重点工作任务进行了部署。,0
在各部门分组讨论环节，与会人员围绕学习贯彻落实党的二十大精神和院2023年度工作会议精神，结合科研和管理岗位实际，畅谈学习体会，就落实重点任务和工作要求的具体举措进行了深入研讨。,0
大家一致表示，要持续全面准确学习党的二十大精神，按照习近平总书记对中科院提出的“四个率先”和“两加快一努力”要求和院2023年度工作会议重大决策部署，心系“国家事”，肩扛“国家责”，开创地理资源科技创新发展新局面。,0
地理资源所组织参加中科院2023年度工作会议,1
2月11日至12日，中国科学院召开2023年度工作会议。,0
地理资源所设置视频分会场。,0
所领导班子成员、中层干部、科研骨干代表近50人参加全院视频会议。   　　中科院院长、党组书记侯建国同志作《深入学习贯彻党的二十大精神，奋力开创我院改革创新发展新局面》的工作报告和会议总结讲话。中科院副院长、党组副书记阴和俊和副院长、党组成员张亚平分阶段主持会议。,0
会上，阴和俊作推进全院党的建设工作进展与2023年重点工作部署、战略高技术领域与关键核心技术攻关专题报告；中央纪委国家监委驻中科院纪检监察组组长、中科院党组成员孙也刚作学习贯彻中央纪委二次全会精神、推进全面从严治党专题报告；中科院副院长、党组成员张涛、李树深、周琪分别围绕农业和生物技术及资源生态环境领域、科教融合、基础前沿领域有关工作情况作专题报告。,0
院机关有关部门和有关院属单位作交流报告。,0
研究所与会人员认真聆听了会议的各项报告。  　　会议还颁发了中科院2022年度杰出科技成就奖和青年科学家奖，宣读了中科院2022年度人物和年度团队、科技促进发展奖等授奖决定。,0
我所陆地生态系统碳—氮—水耦合循环研究集体荣获2022年度中科院杰出科技成就奖。,0
会后，与会人员围绕会议主题展开了热烈讨论，大家一致认为这次会议是一次统一思想、凝聚共识、科学民主、求真务实的会议，令人鼓舞、催人奋进。,0
大家表示，一定按照院党组部署，认真学习领会、努力贯彻落实会议精神，紧扣国家战略科技力量主力军使命定位，按照“聚焦布局、重塑队伍、提升效能”的总体思路，以“强基础、抓攻关、聚人才、促改革”为重点，结合研究所的科研工作实际，积极谋划好下一阶段改革创新发展，认真做好2023年重点工作，提升科技创新体系效能。,0
中国科学院2023年度工作会议网站专题：https://www.cas.cn/zt/hyzt/cas2023gzh　　   ,0
中科院召开2023年度工作会议,1
地理资源所党委理论学习中心组专题学习党的二十大精神,1
10月27日下午，中国科学院地理资源所党委理论学习中心组召开2022年第九次学习扩大会，专题学习党的二十大精神。,0
所领导班子成员、党委委员、纪委委员、实验室（台站）负责人、中层干部参加学习研讨，党委工作牵头人、所长葛全胜主持会议。,0
与会人员集体学习了党的二十大报告、党的二十大关于十九届中央纪律检查委员会工作报告的决议、《中国共产党章程(修正案)》、习近平总书记在党的二十届一中全会上的重要讲话精神、习近平总书记在参加党的二十大广西代表团讨论时的重要讲话精神等内容。,0
党委副书记、纪委书记王生林作重点发言，从党的二十大召开的背景、历史地位、大会的主题和报告的主要内容、《中国共产党章程(修正案)》要点等方面进行了领学。,0
与会人员结合工作实际谈学习体会，开展了深入的交流研讨。,0
大家认为，党的二十大是在全党全国各族人民迈上全面建设社会主义现代化国家新征程、向第二个百年奋斗目标进军的关键时刻召开的一次十分重要的大会，全体党员干部要充分认识党的二十大的重大意义和重大成果，切实把思想和行动统一到二十大精神上来，不断提高政治判断力、政治领悟力、政治执行力，更加深刻地领悟“两个确立”的决定性意义，更加自觉地做到“两个维护”，增强“四个意识”、坚定“四个自信”，以强烈的政治责任感和历史使命感抓好大会精神的学习宣传贯彻工作，把党的二十大作出的重大决策部署付诸行动、见之于成效。  　　葛全胜传达了中科院党的二十大精神传达学习会的部署要求，并就研究所学习、宣传和贯彻落实党的二十大精神作出部署。他强调，全所党支部、党员干部职工要把学习宣传贯彻党的二十大精神作为当前和今后一个时期的首要政治任务。,0
一是进一步提高政治站位，深刻领悟“两个确立”的决定性意义，牢记“三个务必”，完整准确把握党中央关于科技创新的新部署新要求，聚焦主责主业、狠抓工作落实；二是各党支部要发挥战斗堡垒作用，开展专题学习，把思想、行动和认识统一到党的二十大精神上来，所领导班子成员和党委委员要带头领学示范，支部书记和科研骨干要撰写学习心得；三是要紧密结合研究所科技创新实际，学习务求高效，将党的二十大精神全面落实到实际工作中，体现作为“国家队”“国家人”，心系“国家事”，肩扛“国家责”的责任担当，为深入实施科教兴国战略、人才强国战略、创新驱动发展战略贡献力量；四是以学促做，把学习贯彻党的二十大精神的热情转化为强大动力，用党的创新理论武装头脑、指导实践、推动落实院党组重大工作部署和研究所重点任务，包括国重重组、完成国家重大研发任务、人才队伍建设等，推动党的二十大精神在各层面落实落地。,0
地理资源所党委召开专题扩大会议总结和部署疫情防控工作,1
9月16日下午，地理资源所党委召开专题扩大会议，总结地理资源所涉疫事件及其应急处置工作，研究部署下一步疫情防控工作安排。,0
所党委委员及各部门负责人共30人参加了会议。,0
会议由葛全胜主持。,0
会议听取并审议通过了研究所疫情应急工作领导小组 “关于地理资源所涉疫事件及其应急处置工作总结报告”（以下简称报告）。,0
报告指出，8月31日下午5点我所一名新生被检出新冠阳性，研究所园区被封控，9月1日晚109个密接者和76个次密接者被定点隔离、留置研究所的1406名职工和学生（其中学生671人）被集中隔离或居家隔离。,0
9月6日下午5点研究所园区被解封，7-9日集中或居家隔离人员被解封。,0
涉疫处置过程中没有发现新的疫情，没有出现重大舆情。  　　报告指出，涉疫处置是一面镜子，检验的是全所职工和学生的基本素质和政治品格，反映的是党员干部的态度、能力和作风。,0
涉疫事件是一个警钟，警示我们风险无处不在。,0
这次涉疫有两个原因导致。,0
一是，个别学生法律意识、纪律观念淡薄，对各类制度政策、法律法规缺乏敬畏感，这是导致此次涉疫事件的根本原因；二是，各层级防疫责任主体的职责没有被压实，对涉疫风险的敏感度不够。,0
此次涉疫事件导致研究所产生较大的经济损失、科研和教学秩序被打乱、声誉受损，教训十分深刻。  　　会议通报了国科大、研究所对因违反防疫规定引发涉疫事件的责任人的处分决定，对研究所相关责任人提出批评。,0
决定对研究所疫情应急工作领导小组办公室负责人进行调整。,0
同时，对涉疫处置工作中做出突出贡献的职工和学生提出表扬。,0
会议对研究所下一步疫情防控工作进行了部署和安排。,0
会议要求，全所职工和学生要充分吸取本次涉疫事件中的经验教训，进一步提高政治站位，增强法律意识、纪律观念；全所各部门要防松劲、防漏洞、防反弹，决不能有丝毫麻痹大意，各防疫责任主体，特别是导师和管理骨干等关键少数必须以身作则、忠于职守。,0
会议还要求，在做好防疫工作的同时，全所各部门要聚焦主责主业，加快推进落实院党组部署的各项重点任务，把涉疫事件应急处置中迸发出的凝聚力和责任感，聚焦到心系国家事、肩扛国家责的历史使命上来。,0
地理资源所党委理论学习中心组召开专题学习会深入学习中科院2022年夏季党组扩大会议精神,1
8月29日，地理资源所党委理论学习中心组召开专题学习会，深入学习中科院2022年夏季党组扩大会议精神，并专题学习研讨《习近平谈治国理政》第四卷、《习近平生态文明思想学习纲要》等内容。,0
党委理论学习中心组全体成员出席会议，党委工作牵头人、所长葛全胜主持会议。  　　会上，葛全胜传达了中科院2022年夏季党组扩大会议精神，并传达学习侯建国同志所做题为《凝心聚力 狠抓落实 以优异成绩迎接党的二十大胜利召开》的报告，对报告中提出的具体要求进行了深入解读。他强调，全所党员要深入学习贯彻中央领导同志重要指示批示和院党组重要工作会议精神，按照院党组明确的“聚焦主责主业、狠抓工作落实”总要求推进各项重点工作。,0
党委委员和所领导班子成员要进一步强化责任担当，结合工作职责，将院党组工作要求传达给所分管的部门和所联系的党支部，引领全所职工进一步提高贯彻落实院党组决策部署的思想自觉和行动自觉。,0
会议就加快推进国家重点实验室体系重组、重大任务攻关、人才队伍建设、打造高水平人才队伍等工作进行了深入研讨，进一步细化落实举措。,0
会议认真学习了《习近平谈治国理政》第四卷、《习近平生态文明思想学习纲要》的相关内容，党委副书记王生林分别就习近平总书记关于科技创新、人才建设、全面从严治党、确保“十四五”时期目标任务等重要讲话谈学习体会，与会人员结合科研任务对贯彻落实《习近平生态文明思想学习纲要》的具体举措进行了专题研讨。,0
大家一致认为，地理资源所作为地理科学、资源科学和生态环境领域的“国家队”，要持续践行生态文明理念，在美丽中国、乡村振兴、“碳达峰”、“碳中和”等国家重大战略任务中充分履行好国家战略科技力量主力军的职责，将党中央关于生态文明建设的重大决策部署落到实处。  　　会上还集体学习了新修订的《中华人民共和国科学技术进步法》、《求是》杂志发表的习近平总书记重要文章《在庆祝中国人民解放军建军90周年大会上的讲话》等内容。会议围绕深入贯彻习近平总书记关于疫情防控的系列重要指示批示精神，就《新型冠状病毒肺炎防控方案（第九版）》进行了专题学习，进一步理解把握疫情防控的各项要求，提升研究所疫情防控工作的科学性、精准性。  　　今年7月，党委理论学习中心组专题学习了《习近平经济思想学习纲要》、习近平总书记在中央政治局第四十次集体学习时的重要讲话精神及在省部级主要领导干部专题研讨班上的重要讲话精神。近期，所党委将按照院党组的要求和部署，推动,0
全所党支部和全体党员,0
加强专题理论学习，深入学习贯彻习近平新时代中国特色社会主义思想，不断加深对“两个确立”决定性意义的认识，增强“四个意识”、坚定“四个自信”、做到“两个维护”，用党的创新理论武装头脑、指导实践、推动工作，以实际行动和优异成绩迎接党的二十大胜利召开。,0
中国科学院“新疆可持续发展研究”特别专项研究进展报告会顺利召开,1
2022年7月18日，中国科学院“新疆可持续发展研究”特别专项（以下简称专项）研究进展报告会在乌鲁木齐召开。,0
新疆有关方面听取了专项项目组关于“新疆可持续发展研究总体成果”的汇报，对专项已取得的创新成果给予了高度评价，对中国科学院长期以来为新疆可持续发展提供的科技支撑表示衷心感谢。  　　双方商定,0
在,0
专项现有工作的基础上进一步开展合作，深化有关问题的研究，为推动新疆高质量和可持续发展做出新的贡献。,0
地理资源所举行庆祝建党101周年“弘扬老科学家精神 自觉履行使命担当”主题系列活动,1
为庆祝中国共产党成立101周年，7月1日地理资源所举办了以 “弘扬老科学家精神 自觉履行使命担当”为主题的系列活动，所领导班子成员、党委委员、纪委委员、党支部书记、中层以上领导干部及年轻干部理论学习小组成员、科学家代表、研究生和离退休党员代表等近500人参加。,0
活动分两个阶段，由所党委副书记、纪委书记王生林主持，采取线上、线下同步方式举行。  　　第一阶段主题是“弘扬老科学家爱党敬业精神”。,0
在地理资源所所史馆，所党委工作主持人、所长葛全胜及老科学家代表孙鸿烈院士共同为该馆荣获“中国科学院科学家精神教育基地”揭牌，为研究所“光荣在党50年”的老党员颁发纪念章。,0
随后，举行了新党员入党宣誓活动。,0
在现场参加活动的所有党员陪同和见证下，近30名新党员代表面向党旗进行了神圣的入党宣誓，对党表达了最庄严的承诺。,0
现场与会人员还参观了所史馆，学习和感悟老一辈科学家爱党敬业精神。,0
第二阶段主题是“自觉履行使命担当 迎接二十大胜利召开”。,0
活动邀请著名科学家、中国南极科考先行者张青松做了题为《发扬求是精神 担当科技兴国》的报告。,0
张青松以竺可桢倡导的“求是”精神为开篇，解读了科学家精神的内涵，并以四次南极科考的亲身经历，回顾了老一辈科学家在党的领导下勇于担当、科技报国的奋斗历程。,0
他希望广大科研人员要牢记“求实创新、报国为民”的初心使命，自觉履行国家战略科技力量主力军使命担当。  　　此次活动进一步增强了全所党员干部的责任感和使命感，激励全所科研人员弘扬和传承老一辈科学家爱党敬业、求实创新、勇于担当的精神，奋进新征程，建功新时代。所党委号召,0
全所党员干部和广大科研人员要以实际行动弘扬践行老科学家的精神，心系“国家事”，肩扛“国家责”，聚焦主责主业，在高水平科技自立自强的征程上当好排头兵，不断产出更多的创新成果，以优异的成绩迎接党的二十大胜利召开！,0
地理资源所党委专题学习中科院人才工作会议精神研究部署推进人才工作,1
为深入学习领会习近平总书记关于做好新时代人才工作的重要思想，全面贯彻落实中央人才工作会议精神，推进落实中科院人才工作会议决策部署，6月30日，地理资源所党委召开理论学习中心组专题扩大会暨人才工作推进会。,0
所领导班子成员、党委委员、纪委委员参加会议。,0
所长葛全胜领学了习近平总书记在中央人才工作会议上的重要讲话精神，传达了中科院人才工作会议关于新时期我院人才工作的重要部署，并对标我院新时期人才工作总体思路、发展目标和改革举措，深入分析了研究所新形势下人才工作面临的形势和挑战，并提出下一步人才工作的谋划和举措。,0
与会人员结合侯建国院长的党课《走好第一方阵 自觉履行使命担当》谈了学习体会，并围绕完善“十四五”规划、落实“基础研究十条”、落实国家重点实验室重组、推进高水平人才队伍建设、推动党建工作与科技创新工作深度融合等进行充分研讨。,0
下一步，研究所将进一步明确定位，强化举措，聚焦“强基础、抓攻关、聚人才、促改革”的重点任务，推进完善绩效评价体系、前瞻部署基础研究任务、人才制度建设、完善正向激励工资薪酬体系、加强高水平人才引进集聚等工作，全面推动科技资源优化配置，推进院党组部署的人才工作和各项重点任务落实落细。  　　2022年上半年以来，地理资源所党委开展了四次理论学习中心组学习会和专题研讨会。,0
结合研究所实际开展学习和研讨，学思践悟、学以致用，深刻领会“国家事”和“国家责”内涵，进一步明确研究所“定位”“定标”“定事”“定人”，为贯彻落实党中央、国务院重大决策部署和院党组重点任务安排筑牢思想根基。,0
如：4月18日，第二次理论中心组学习会暨“定位、定标、定事、定人”专题研讨会，集体学习两会精神、中央经济工作会议精神和习近平经济思想，专题学习侯建国院长的文章《深刻学习领会党的十九届六中全会精神 为实现高水平科技自立自强发挥国家战略科技力量作用》，并就侯建国院长党课《汲取党的百年奋斗历史经验 加快实现高水平科技自立自强》谈学习体会；5月31日第三次理论中心组学习会，专题学习习近平总书记关于科学家精神的重要论述，并就贯彻落实我院关于开展“弘扬科学家精神，喜迎党的二十大”系列活动的通知要求进行研究部署；6月1日第四次理论中心组学习扩大会暨“聚焦主责主业、强化使命担当”专题学习研讨会，学习习近平总书记在《求是》上发表的《加快建设科技强国 实现高水平科技自立自强》文章，与会人员就学习侯建国院长的文章《自觉履行高水平科技自立自强的使命担当》谈学习体会并开展研讨，进一步深入领会高水平科技自立自强的重大意义和丰富内涵，统一思想，凝心聚力，统筹推进全年各项工作任务落实。 ,0
张亚平副院长调研地理资源所,1
6月17日上午，中国科学院副院长、党组成员张亚平到地理资源所就评价体系改革和资源配置改革举措、国际合作及科研诚信工作情况进行了调研。,0
张亚平听取了地理资源所葛全胜所长的工作汇报，并与所领导班子、部分科研骨干及行政各部门负责人进行了座谈交流，听取大家的建议。  　　张亚平指出地理资源所进一步围绕“国家队”、“国家人”、“国家事”、“国家责”推进评价体系改革及相关政策举措落地。,0
在国际合作方面，在当前形势下要走出一条新路，有所为，有所不为，要有高标准严要求新手段，聚焦主责主业，解决国家重大关切，提高研究所的创新能力。,0
在国重重组中要加强国际合作内容，通过国际合作更好助推其发展。,0
在学风和科研诚信建设方面，要压实主体责任，做好宣传教育，规范办事流程，保障研究所工作顺利开展。  　　监督与审计局局长杨卫平、国际合作局副局长吴艳等参加调研。 ,0
中国农业发展集团有限公司一行调研地理资源所,1
4月27日下午，中国农业发展集团有限公司党委书记、董事长曹江林一行调研了地理资源所，并与研究所的科研骨干就加强农业领域的合作进行了座谈交流。   　　地理资源所首先介绍了近年来的科研工作进展、黑土地智能化管控与决策支持系统和滨海盐碱地现代农业技术集成与示范等工作，推动科研工作与农业现代化相结合，链接上下游资源，探索新业态和新模式。  　　曹江林介绍了集团发展历程、业务布局和“十四五”发展战略，并表示，地理资源所在黑土地的系统利用、需求预测、经济分析、种植品种及数量等方面做出了重要的研究，为指导农业生产、提高农场的运营效率提供了有力支撑。  　　双方在黑土地的综合开发利用、数字化农场、农产品交易以及盐碱地土壤改良和空间优化相结合等方面展开深入研讨。期待,0
在种业、畜牧业、农场、农机、农贸和金融等领域开展深入对接，加快务实合作，为中国农业的发展贡献力量。,0
中国农业发展集团有限公司副总经理曹恒真、副总经济师李学林、中国农垦集团有限公司党委书记、董事长张磊，地理资源所所长葛全胜、中国科学院原秘书长邓麦村、特聘研究员解源，以及地理资源所10余位科研骨干参加了调研。,0
地理资源所召开2022年度工作会议,1
2月22日，中国科学院地理科学与资源研究所2022年度工作会议以现场与视频相结合的方式召开。,0
本次会议的主要任务是：以习近平新时代中国特色社会主义思想为指导，深入学习贯彻党的十九大和十九届历次全会精神，深入贯彻落实党中央、国务院重大决策部署，积极落实中国科学院2022年度工作会议精神和总体部署，总结2021年主要工作，研究部署2022年重点任务，结合“十四五”规划组织实施，进一步聚焦主责主业，强化使命担当，以优异成绩迎接党的二十大召开,0
。,0
会上，所长葛全胜代表所领导班子做了2022年度工作报告，全面系统总结了2021年研究所各项工作进展，深入分析了研究所发展面临的机遇和挑战，部署了2022年重点工作。,0
党委书记廖小罕做了2021年度党建及纪监审工作报告，总结了党建主要工作进展，系统阐述了2022年促进党建与科技创新深度融合的工作思路。,0
副所长高星、封志明、刘卫东分别就财务和资产运营、科研支撑能力建设、人才队伍建设和学生培养等方面工作做了专题报告。,0
廖小罕宣读了“地理资源所关于对2021年度先进集体和个人予以通报表扬的决定”。,0
会议由党委副书记、纪委书记王生林主持。  　　会议指出，一年来，全所广大干部职工勠力同心、努力克服新冠疫情影响，积极落实院党组重大决策部署，加强党的全面领导，传承弘扬科学家精神，强化使命担当，聚焦主责主业，实现了“十四五”良好开局。,0
2021年，研究所总收入达到预期，科研支撑能力持续稳定增强。,0
"目前,6个学科进入ESI全球排名前1%（全院研究所第二，地学领域第一）。",0
2021年，地理资源所作为第一完成单位，在影响因子大于3的学术期刊上发表高质量论文531篇，比上年增长17.2%。,0
荣获省部级以上科技奖励19项：作为第一完成单位获得中共中央国务院颁发全国脱贫攻坚先进集体表彰1项，获得中国科学院科技促进发展奖1项，省部级特等奖、一等奖、二等奖各1项。,0
有三项科研成果入选国家“十三五”科技创新成就展。,0
2021年，研究所引进各类青年人才19人，新获得各类人才称号12人，各级岗位晋升101人。,0
2022年是全面推进“率先行动”计划第二阶段和“十四五”规划、狠抓落实的关键之年。,0
会议认为，以习近平同志为核心的党中央高度重视科技创新，对强化国家战略科技力量、实现高水平科技自立自强作出全面部署。,0
研究所要按照党中央、国务院对科学技术的系列重要指示批示精神、院党组的战略部署，结合实际工作，把“国家事”、“国家责”真正落实到研究所的规划布局和重大任务中，对标科技发展新趋势和新范式，聚焦地理资源领域国家战略需求和重大科学问题，着力解决事关国家安全的关键核心技术，为国家高质量发展和生态文明建设提供有力科技支撑,0
。,0
各部门分组讨论审议了2022年度工作会议报告和各专题报告。,0
与会代表对2021年研究所各项工作取得的进展和成就予以高度评价，并就2022年度重点工作等进行了热烈讨论。,0
大家认为此次工作会议准确把握了地理资源领域强化国家战略科技力量主力军作用的着眼点和发力点，明确了狠抓落实的重点任务和工作要求，体现了强烈的科技强国意志和责任担当精神。,0
大家表示，一定要把会议精神学习领会好、贯彻落实好，按照部署，凝心聚力、真抓实干，为强化地理资源领域的国家战略科技力量、实现高水平科技自立自强做出应有的创新贡献。,0
所领导班子成员、两院院士、所老领导、所党委委员和纪委委员、所务委员、机关管理部门及实验室负责人等和全所科研、管理、支撑部门的人员近五百余人以现场或视频的形式参加了会议。,0
首届“一带一路”高质量发展学术论坛在京召开,1
2022年1月22日，首届“一带一路”高质量发展学术论坛在中国科学院地理科学与资源研究所（以下简称中科院地理资源所）召开。,0
该论坛由中科院地理资源所、全国政协丝路规划研究中心、“一带一路”国际科学组织联盟（ANSO）、中国社会科学院亚太与全球战略研究院、中国人民大学重阳金融研究院、北京大学区域与国别研究院、清华大学一带一路战略研究院、北京师范大学一带一路学院、复旦大学一带一路和全球治理研究院、北京第二外国语学院中国一带一路战略研究院、浙江大学西部发展研究院、兰州大学一带一路研究中心、华侨大学国际关系学院、全球化智库（CCG）和中国土木工程集团有限公司16家研究机构联合发起。,0
A,0
NSO主席、“一带一路”高质量发展学术论坛主席白春礼，北京大学国家发展研究院名誉院长林毅夫，中国社会科学院副院长王灵桂，外交部原副部长何亚非，中联部原副部长于洪君，保监会原副主席周延礼，国家开发银行原行长郑之杰，中国科学院院士秦大河和陆大道等150余名业内知名专家、学者、官员、企业代表，通过线下或线上的方式参与了此次论坛。,0
此次论坛共由开幕式、主旨报告、圆桌论坛三部分组成。,0
论坛开幕式环节由论坛秘书长、中科院地理资源所副所长刘卫东主持。,0
论坛主席白春礼，丝路规划研究中心第一届理事会理事长、第十二届全国政协副主席陈元（书面致辞，刘冠峰宣读），中科院地理资源所所长葛全胜，“一带一路”建设战略规划牵头起草人、国家发改委社会司司长欧晓理，中国土木工程集团有限公司董事长刘为民等分别致辞。,0
白春礼指出，“一带一路”是改革开放后中国提出的第一个全球性倡议，为世界治理带来全新思想，成为世界上越来越多国家探索新型国际合作模式和打造人类命运共同体的重要实践平台，已产生广泛而深远的影响。,0
总的来看，“一带一路”倡议已成为广受欢迎的国际公共产品，也是全球规模最大的合作平台。,0
倡议提出以来的实践成果充分证明，“一带一路”倡议顺应时代潮流，契合世界发展规律，符合各国人民利益。,0
论坛主旨报告环节由论坛副秘书长、中国人民大学重阳金融研究院执行院长王文主持。,0
北京大学国家发展研究院名誉院长林毅夫，中国社会科学院副院长王灵桂，保监会原副主席周延礼，国家开发银行原行长郑之杰，外交部原副部长何亚非，中联部原副部长于洪君，国家发改委一带一路建设促进中心主任翟东升，中国国际经济交流中心总经济师陈文玲，论坛秘书长、中科院地理资源所副所长刘卫东等分别做主旨报告。,0
会议当天下午还举行了两场圆桌论坛，与会专家学者就提高“一带一路”话语权、防范“一带一路” 建设风险、“一带一路”研究建议等话题展开讨论，为推动“一带一路”高质量发展建言献策。,0
此次论坛被新华社、中新社、中国网等多家媒体广泛报道。,0
地理资源所三项科研成果入选国家“十三五”科技创新成就展,1
地理资源所学习贯彻2021年夏季党组扩大会议精神,1
中科院副院长张亚平调研地理资源所,1
9月29日，中科院副院长、党组成员张亚平到地理资源所调研，分别听取了党建工作、贯彻落实党中央和院党组决策部署情况，以及围绕“国家事”“国家责”，研究所“十四五”规划思路与举措的工作报告，并与领导班子成员和科研骨干进行了座谈交流。,0
张亚平充分肯定了地理资源所围绕国家重大需求，贯彻落实党中央和院党组决策部署，在重大科研任务产出和重大决策咨询等各方面取得的成就。,0
他强调，“十四五”期间，地理资源所作为“国家队”，一要按院党组要求从“国家事”里凝练科学目标和科学问题，引领学科发展，扛好“国家责”；二要扩大国际影响，利用新技术和新手段，加强学科交叉，利用建制化优势，引领传统学科变革，服务于联合国可持续发展目标和“一带一路”建设；三要加强青年人才队伍建设，进一步提升研究所科研团队的竞争力。  　　中科院国际合作局副局长王振宇、科技促进发展局四级职员翟金良，以及前沿局、监审局相关领导陪同调研。,0
地理资源所所长葛全胜、党委书记廖小罕、党委副书记王生林、副所长封志明、刘卫东，各职能部门负责人和20余位科研骨干参加了座谈。,0
科技部副部长张雨东调研地理资源所,1
地理资源所第五届“感受地理之美”优秀大学生夏令营成功举办,1
全国政协专题调研黑土粮仓齐齐哈尔示范区,1
7月9日，全国政协人口资源环境委员会在哈尔滨组织召开“加强黑土地保护座谈会”。,0
全国政协副主席何维出席会议，中国科学院地理科学与资源研究所所务委员、黑土粮仓齐齐哈尔示范区前线指挥廖晓勇受邀参会作了“黑土粮仓全域定制模式”专题报告，受到与会领导和专家高度评价。,0
随后，全国政协调研组赴齐齐哈尔示范区开展“加强黑土地保护”专题调研，调研组由全国政协常委、人口资源环境委员会主任李伟任组长。,0
7月11日，调研组来到示范区指挥部，与示范区共建单位代表及青年突击队员召开座谈会。,0
会议由中国科学院地理科学与资源研究所党委副书记王生林主持，中国科学院农业科技办公室副主任韩永滨、中国科学院黑土粮仓科技会战总指挥、东北地理与农业生态研究所所长姜明出席会议并讲话。,0
调研组听取了中国科学院黑土粮仓科技会战工作情况介绍和齐齐哈尔示范区建设进展汇报，并就黑土地退化本底数据、黑土地保护技术应用等内容展开了交流。,0
7月12日，调研组实地考察了依安县攻关试验区和10万亩核心示范区，详细调研了示范区有机农业品种优选试验进展、天-地-空农情监测系统、土地规模经营与乡村振兴融合模式和智能除草机装备应用进展情况。,0
在依安县太东乡沿江村，调研组与当地农业龙头企业、种植大户、农机合作社、村民代表座谈，现场互动交流热烈，深入讨论了黑土地保护与有机转换中面临的问题及应对对策。,0
调研期间，全国政协调研组领导专家高度评价齐齐哈尔示范区建设工作，并提出了一系列建设性建议。,0
调研组总体认为，示范区在短短120天凝聚了一支能打胜仗、作风优良、勇于奉献的青年突击队员，基本摸清了齐齐哈尔黑土地家底，完成了万亩级示范区的建设，提出了中科院全域定制模式，进展良好，成果可期。,0
示范区提出的全域定制系统解决方案工作思路先进，很有针对性、系统性和标准性，是可复制的。,0
建议更加注重模式的可行性、可操作性和可实践性，要广泛听取农民的建议，深入倾听农户的呼声，做好投入产出分析，在万亩级试验示范的基础上，加快中试和规模化推广。,0
最后，齐齐哈尔示范区被列为全国政协黑土地保护五年民主监督调研点。,0
中国科学院黑土粮仓科技会战是落实习近平总书记＂把黑土地用好养好＂重要指示精神的重大战略部署。,0
中国科学院地理科学与资源研究所发挥学科综合优势，组织国内一流科研力量，在齐齐哈尔市建设万亩攻关试验区和10万亩核心示范区，创新提出了包含“一地一策、依村定策、分区施策”三大策略的黑土粮仓全域定制模式，并在依安县打造全域定制模式样板，构建促进黑土地保护利用的区域系统解决方案。,0
该模式可复制可推广，对于保障国家粮食安全，探索东北农业现代化之路，促进乡村振兴和东北老工业基地全面振兴都具有重大现实意义。,0
地理资源所组织收看习近平总书记在庆祝中国共产党成立100周年大会上的重要讲话并引发所内科研人员热烈反响,1
地理资源所举办2020届和2021届研究生毕业典礼,1
6月23日下午，中国科学院地理科学与资源研究所（以下简称“地理资源所”）2020和2021届研究生毕业典礼隆重举行。,0
地理资源所所长葛全胜、地理资源所党委书记廖小罕，地理资源所学位委员会主任、中国科学院院士郑度，副所长高星、封志明、刘卫东等所领导，以及部分所学位评定委员会委员和导师代表出席毕业典礼。,0
145名博士研究生和87名硕士研究生身穿学位服参加毕业庆典。,0
"毕业典礼由刘卫东主持。  　　典礼在雄壮的国歌声中开始，葛全胜所长首先致辞,他代表研究所向圆满完成学业的各位同学表示热烈祝贺，向辛勤培养同学们的各位导师表示敬意,向长期以来关心和支持地理资源所发展的学生家长、亲属和朋友们表示感谢。",0
他指出，大家在研究所学习的这段人生经历，造就了你们自信而淡定的气质，希望大家带着这份自信和淡定，从容走向新的人生征程，宠辱不惊，处世泰然。,0
地理资源所已有八十多年的发展历史，这八十年来积淀形成的求真与包容的科研文化，已经嵌入你们的思维，融入你们的心灵，,0
希望大家继续发挥老一辈科学家精神，以求真包容的态度，勇担时代责任，勇攀事业高峰，造福广大人民，我们国家已开启全面建设社会主义现代化新征程，这正是青年人大有可为，也必然是大有作为的历史机遇，祝愿大家在今后的人生舞台上演绎出壮美的篇章。,0
他表示，地理资源所始终是大家事业发展的坚强后盾，也希望毕业生们常回家看看。,0
"地理资源所研究员苏奋振作为导师代表发言,他向各位毕业生表示衷心的祝贺和诚挚的祝福，希望各位毕业生踏出地理资源所的那一刻，骄傲挂在脸上，心里满怀感恩，勉励同学们在新的岗位上将在地理资源所所学知识和本领落到实处，发扬光大、砥砺前行、再续华章。",0
2020届毕业生代表程诗奋、2021届毕业生代表郑智以及留学生代表Simon Measho Yhdego分别发言。,0
